id,graduatingYear,overallScore,curriculum,jobSupport,school_id
267576,2020,5.0,5.0,5.0,10571
266803,2020,4.3,5.0,3.0,10571
266356,2020,5.0,5.0,5.0,10571
266284,2020,5.0,5.0,5.0,10571
266209,2020,4.0,5.0,2.0,10571
266024,2020,5.0,5.0,5.0,10571
266023,2020,4.0,5.0,2.0,10571
265974,2020,4.0,5.0,3.0,10571
265949,2020,5.0,5.0,5.0,10571
265930,2020,5.0,5.0,5.0,10571
265808,2020,4.0,4.0,4.0,10571
265802,2020,4.3,5.0,3.0,10571
265800,2020,4.3,5.0,3.0,10571
265796,2020,5.0,5.0,5.0,10571
265794,2020,4.3,5.0,3.0,10571
265786,2020,4.3,5.0,4.0,10571
265726,2020,5.0,5.0,5.0,10571
265696,2020,3.7,5.0,1.0,10571
265524,2020,4.0,5.0,2.0,10571
265515,2020,4.3,5.0,3.0,10571
265410,2020,4.3,5.0,3.0,10571
265400,2020,4.0,4.0,4.0,10571
265319,2020,4.3,5.0,3.0,10571
265246,2020,4.0,3.0,5.0,10571
265227,2020,4.7,4.0,5.0,10571
264774,2020,4.0,4.0,4.0,10571
264661,2020,5.0,5.0,5.0,10571
264564,2020,5.0,5.0,5.0,10571
264456,2020,4.3,4.0,5.0,10571
263955,2020,4.7,4.0,5.0,10571
263707,2020,4.3,5.0,3.0,10571
263396,2020,4.3,4.0,4.0,10571
263375,2020,5.0,5.0,5.0,10571
263367,2020,4.7,4.0,5.0,10571
263348,2020,5.0,5.0,5.0,10571
263346,2020,5.0,5.0,5.0,10571
263344,2020,4.7,4.0,5.0,10571
263342,2020,4.3,5.0,3.0,10571
263332,2020,5.0,5.0,5.0,10571
263327,2020,5.0,5.0,5.0,10571
263314,2020,5.0,5.0,5.0,10571
263300,2020,5.0,5.0,5.0,10571
263299,2020,5.0,5.0,5.0,10571
263258,2020,4.0,5.0,2.0,10571
263257,2020,4.3,5.0,3.0,10571
263084,2020,5.0,5.0,5.0,10571
263057,2020,5.0,5.0,5.0,10571
263056,2020,4.0,4.0,4.0,10571
262909,2020,5.0,5.0,5.0,10571
260837,2019,4.3,5.0,3.0,10571
260798,2019,4.3,5.0,3.0,10571
260599,2019,5.0,5.0,5.0,10571
260436,2019,5.0,5.0,5.0,10571
260153,2019,4.7,5.0,4.0,10571
260116,2019,5.0,5.0,5.0,10571
260089,2019,5.0,5.0,5.0,10571
260032,2019,4.3,5.0,3.0,10571
259991,2019,3.7,4.0,3.0,10571
259850,2019,4.0,4.0,4.0,10571
259842,2019,4.3,4.0,4.0,10571
259834,2019,2.3,3.0,1.0,10571
258653,2019,4.7,4.0,5.0,10571
258534,2019,5.0,5.0,5.0,10571
258503,2019,4.7,4.0,5.0,10571
257721,2018,5.0,5.0,5.0,10571
257700,2019,4.7,5.0,4.0,10571
256888,2019,4.3,4.0,4.0,10571
256299,2019,5.0,5.0,5.0,10571
256298,2019,5.0,5.0,5.0,10571
256229,2019,5.0,5.0,5.0,10571
256225,2019,5.0,5.0,5.0,10571
256221,2019,4.7,5.0,4.0,10571
256217,2019,5.0,5.0,5.0,10571
256216,2019,5.0,5.0,5.0,10571
256215,2019,4.3,5.0,4.0,10571
256214,2019,4.3,5.0,3.0,10571
256213,2019,5.0,5.0,5.0,10571
255950,2019,5.0,5.0,5.0,10571
255069,2019,4.7,4.0,5.0,10571
251497,2019,5.0,5.0,5.0,10571
247832,2018,5.0,5.0,5.0,10571
247804,2018,5.0,5.0,5.0,10571
247797,2019,5.0,5.0,5.0,10571
247785,2018,5.0,5.0,5.0,10571
247460,2018,5.0,5.0,5.0,10571
247651,2019,4.0,5.0,2.0,10571
247580,2019,5.0,5.0,5.0,10571
247524,2019,5.0,5.0,5.0,10571
243892,2019,4.7,4.0,5.0,10571
246560,2019,4.3,4.0,4.0,10571
247159,2019,5.0,5.0,5.0,10571
247408,2019,4.7,5.0,4.0,10571
247358,2019,5.0,5.0,5.0,10571
244911,2019,5.0,5.0,5.0,10571
242472,2019,4.3,4.0,4.0,10571
247324,2019,4.7,5.0,4.0,10571
247001,2019,5.0,5.0,5.0,10571
247015,2019,4.7,5.0,4.0,10571
246694,2018,5.0,5.0,5.0,10571
244374,2018,5.0,5.0,5.0,10571
245815,2018,5.0,5.0,5.0,10571
245766,2018,4.7,5.0,4.0,10571
245762,2018,5.0,5.0,5.0,10571
245320,2018,4.7,4.0,5.0,10571
245337,2018,3.0,5.0,1.0,10571
244633,2018,5.0,5.0,5.0,10571
243676,2018,5.0,5.0,5.0,10571
244105,2018,5.0,5.0,5.0,10571
241744,2018,3.7,4.0,3.0,10571
238119,2018,4.3,4.0,5.0,10571
237514,2018,5.0,5.0,5.0,10571
235822,2018,4.3,4.0,4.0,10571
237961,2018,4.7,4.0,5.0,10571
232039,2018,4.3,4.0,4.0,10571
233262,2018,5.0,5.0,5.0,10571
233134,2018,5.0,5.0,5.0,10571
233135,2018,5.0,5.0,5.0,10571
242849,2018,1.0,1.0,1.0,10571
240707,2017,4.3,5.0,3.0,10571
240604,2017,4.7,5.0,4.0,10571
240072,2017,4.7,5.0,4.0,10571
239963,2017,4.3,4.0,4.0,10571
239961,2017,4.0,4.0,4.0,10571
239866,2017,3.7,3.0,3.0,10571
239867,2017,3.3,3.0,3.0,10571
239799,2017,4.3,5.0,4.0,10571
239439,2017,4.0,5.0,3.0,10571
239586,2017,4.7,5.0,4.0,10571
238847,2017,5.0,5.0,5.0,10571
237254,2017,5.0,5.0,5.0,10571
237251,2017,4.0,4.0,4.0,10571
237149,2017,2.3,3.0,1.0,10571
238991,2017,5.0,5.0,5.0,10571
237136,2017,5.0,5.0,5.0,10571
237094,2017,4.7,5.0,4.0,10571
237082,2017,4.3,4.0,4.0,10571
236693,2017,4.7,5.0,4.0,10571
239784,2017,5.0,5.0,5.0,10571
236428,2017,4.0,4.0,4.0,10571
236427,2017,5.0,5.0,5.0,10571
236344,2017,5.0,5.0,5.0,10571
235679,2017,5.0,5.0,5.0,10571
236217,2017,4.7,5.0,4.0,10571
236213,2017,5.0,5.0,5.0,10571
236203,2017,4.7,5.0,4.0,10571
236202,2017,4.3,5.0,3.0,10571
236201,2017,4.3,5.0,3.0,10571
236200,2017,4.0,4.0,4.0,10571
236195,2017,5.0,5.0,5.0,10571
236188,2017,4.3,4.0,5.0,10571
236186,2017,5.0,5.0,5.0,10571
236180,2017,5.0,5.0,5.0,10571
236160,2017,5.0,5.0,5.0,10571
236134,2017,5.0,5.0,5.0,10571
235741,2017,4.3,4.0,4.0,10571
236131,2017,5.0,5.0,5.0,10571
236124,2017,5.0,5.0,5.0,10571
235740,2017,5.0,5.0,5.0,10571
236109,2017,5.0,5.0,5.0,10571
236093,2017,4.0,3.0,5.0,10571
236067,2017,5.0,5.0,5.0,10571
236055,2017,4.3,5.0,3.0,10571
236042,2017,4.3,4.0,4.0,10571
235800,2017,5.0,5.0,5.0,10571
236037,2017,5.0,5.0,5.0,10571
235889,2017,4.7,5.0,4.0,10571
235640,2016,4.3,4.0,4.0,10571
235594,2017,3.0,4.0,1.0,10571
235456,2017,4.7,5.0,4.0,10571
235276,2017,5.0,5.0,5.0,10571
235153,2016,4.0,4.0,3.0,10571
232605,2016,4.0,5.0,2.0,10571
244674,2015,3.7,4.0,3.0,10571
234495,2016,5.0,5.0,5.0,10571
234355,2016,4.0,4.0,4.0,10571
234389,2016,5.0,5.0,5.0,10571
234116,2016,4.3,5.0,3.0,10571
306201,2023,5.0,5.0,5.0,11736
306199,2023,5.0,5.0,5.0,11736
306198,2023,5.0,5.0,5.0,11736
306002,2023,5.0,5.0,5.0,11736
306000,2023,5.0,5.0,5.0,11736
305998,2023,5.0,5.0,5.0,11736
305997,2023,5.0,5.0,5.0,11736
304569,2023,5.0,5.0,5.0,11736
304568,2023,5.0,5.0,5.0,11736
304566,2023,5.0,5.0,5.0,11736
304353,2023,5.0,5.0,5.0,11736
304352,2023,5.0,5.0,5.0,11736
304350,2023,5.0,5.0,5.0,11736
304124,2023,4.0,4.0,4.0,11736
304123,2023,4.3,4.0,4.0,11736
304122,2023,4.3,4.0,4.0,11736
302721,2023,3.7,3.0,3.0,11736
302720,2023,4.3,4.0,4.0,11736
302719,2023,4.3,4.0,4.0,11736
302718,2023,4.3,4.0,4.0,11736
301909,2023,4.3,4.0,4.0,11736
301908,2023,4.7,4.0,5.0,11736
299014,2023,5.0,5.0,5.0,11736
299012,2021,4.7,5.0,5.0,11736
299009,2020,4.3,4.0,4.0,11736
299006,2023,5.0,5.0,5.0,11736
299004,2022,5.0,5.0,5.0,11736
299003,2023,5.0,5.0,5.0,11736
298154,2022,4.7,4.0,5.0,11736
298152,2022,5.0,5.0,5.0,11736
298151,2022,5.0,5.0,5.0,11736
297283,2023,4.3,4.0,4.0,11736
297282,2022,4.0,3.0,4.0,11736
297280,2022,4.3,4.0,4.0,11736
296339,2022,4.0,4.0,4.0,11736
296338,2022,4.3,4.0,4.0,11736
296337,2022,4.7,5.0,4.0,11736
295855,2022,4.7,4.0,5.0,11736
295854,2022,5.0,5.0,5.0,11736
295171,2021,5.0,5.0,5.0,11736
294782,2022,5.0,5.0,5.0,11736
294780,2022,4.3,4.0,4.0,11736
294529,2021,4.3,4.0,4.0,11736
294528,2021,4.7,5.0,4.0,11736
294029,2022,4.3,4.0,4.0,11736
294028,2021,4.3,5.0,4.0,11736
293653,2021,4.7,5.0,5.0,11736
293400,2021,5.0,5.0,5.0,11736
293143,2021,5.0,5.0,5.0,11736
292891,2022,5.0,5.0,5.0,11736
292624,2021,4.7,5.0,5.0,11736
292490,2022,4.7,5.0,5.0,11736
292389,2022,5.0,5.0,5.0,11736
292106,2022,4.3,4.0,4.0,11736
291884,2022,4.7,4.0,5.0,11736
291640,2021,5.0,5.0,5.0,11736
291384,2021,4.7,4.0,5.0,11736
291180,2022,4.3,4.0,4.0,11736
290843,2021,4.0,3.0,4.0,11736
290627,2021,4.3,3.0,5.0,11736
290404,2020,4.3,5.0,4.0,11736
289537,2021,3.7,4.0,4.0,11736
288725,2021,4.3,4.0,5.0,11736
288411,2021,5.0,5.0,5.0,11736
287206,2021,4.0,4.0,4.0,11736
287030,2021,4.3,4.0,5.0,11736
286876,2021,5.0,5.0,5.0,11736
286220,2021,4.3,4.0,5.0,11736
286007,2021,4.3,5.0,4.0,11736
285684,2021,4.0,4.0,4.0,11736
285530,2021,5.0,5.0,5.0,11736
285486,2021,5.0,5.0,5.0,11736
285141,2021,5.0,5.0,5.0,11736
284946,2021,5.0,5.0,5.0,11736
303279,2023,1.0,1.0,1.0,11098
301554,2023,1.0,1.0,1.0,11098
278203,2020,4.7,4.0,5.0,11098
277295,2021,2.0,3.0,1.0,11098
275977,2021,5.0,5.0,5.0,11098
274747,2020,5.0,5.0,5.0,11098
274718,2020,5.0,5.0,5.0,11098
274703,2021,5.0,5.0,5.0,11098
274693,2021,5.0,5.0,5.0,11098
274543,2021,4.7,4.0,5.0,11098
274516,2020,4.3,5.0,4.0,11098
274509,2020,5.0,5.0,5.0,11098
274467,2020,4.7,5.0,5.0,11098
274401,2020,4.7,4.0,5.0,11098
274384,2020,4.7,4.0,5.0,11098
274350,2020,5.0,5.0,5.0,11098
274344,2020,4.7,5.0,5.0,11098
272683,2021,1.0,1.0,1.0,11098
272161,2021,4.0,4.0,4.0,11098
271276,2020,1.0,1.0,1.0,11098
270962,2020,1.3,1.0,2.0,11098
270910,2020,5.0,5.0,5.0,11098
270819,2020,4.7,4.0,5.0,11098
270202,2020,1.0,1.0,1.0,11098
270128,2020,1.0,1.0,1.0,11098
269798,2020,1.0,1.0,1.0,11098
269145,2019,2.0,1.0,3.0,11098
266983,2020,2.3,3.0,1.0,11098
266709,2020,2.0,3.0,1.0,11098
266485,2020,5.0,5.0,5.0,11098
266477,2020,5.0,5.0,5.0,11098
265395,2020,4.7,4.0,5.0,11098
265048,2020,1.0,1.0,1.0,11098
264977,2020,5.0,5.0,5.0,11098
264958,2020,5.0,5.0,5.0,11098
264741,2020,4.0,4.0,4.0,11098
264716,2020,5.0,5.0,5.0,11098
264708,2020,3.7,3.0,4.0,11098
263829,2020,4.3,4.0,4.0,11098
263680,2020,5.0,5.0,5.0,11098
263641,2020,4.7,4.0,5.0,11098
263537,2019,2.0,1.0,3.0,11098
263304,2020,4.7,4.0,5.0,11098
263062,2020,4.7,5.0,4.0,11098
262451,2017,1.0,1.0,1.0,11098
262319,2020,1.7,1.0,3.0,11098
260901,2016,1.7,2.0,1.0,11098
260662,2019,2.0,1.0,3.0,11098
259820,2019,1.0,1.0,1.0,11098
258743,2019,4.0,4.0,4.0,11098
257992,2019,5.0,5.0,5.0,11098
252799,2019,5.0,5.0,5.0,11098
252794,2019,4.3,5.0,4.0,11098
253266,2018,4.0,4.0,4.0,11098
253138,2019,4.7,4.0,5.0,11098
253041,2019,4.3,4.0,5.0,11098
252758,2019,5.0,5.0,5.0,11098
252436,2019,5.0,5.0,5.0,11098
252353,2018,5.0,5.0,5.0,11098
253186,2018,5.0,5.0,5.0,11098
253164,2019,5.0,5.0,5.0,11098
250704,2018,5.0,5.0,5.0,11098
250559,2018,5.0,5.0,5.0,11098
251369,2019,5.0,5.0,5.0,11098
251359,2019,5.0,5.0,5.0,11098
251532,2019,5.0,5.0,5.0,11098
251523,2019,5.0,5.0,5.0,11098
251508,2019,5.0,5.0,5.0,11098
251465,2019,4.0,4.0,4.0,11098
251440,2019,5.0,5.0,5.0,11098
251128,2019,4.0,5.0,3.0,11098
251114,2017,4.0,4.0,4.0,11098
250865,2018,1.7,1.0,3.0,11098
251366,2019,5.0,5.0,5.0,11098
251355,2018,4.7,4.0,5.0,11098
250954,2019,5.0,5.0,5.0,11098
250921,2019,4.0,4.0,4.0,11098
251658,2018,4.3,4.0,4.0,11098
251664,2018,5.0,5.0,5.0,11098
251335,2019,4.7,4.0,5.0,11098
250915,2018,5.0,5.0,5.0,11098
247467,2019,5.0,5.0,5.0,11098
247461,2019,5.0,5.0,5.0,11098
247842,2019,1.0,1.0,1.0,11098
247699,2018,4.7,5.0,5.0,11098
247162,2019,4.0,4.0,3.0,11098
242265,2018,4.7,4.0,5.0,11098
247630,2019,3.0,3.0,3.0,11098
247846,2018,5.0,5.0,5.0,11098
247742,2018,5.0,5.0,5.0,11098
247845,2018,5.0,5.0,5.0,11098
247639,2018,5.0,5.0,5.0,11098
244870,2019,5.0,5.0,5.0,11098
247378,2018,5.0,5.0,5.0,11098
247263,2018,5.0,5.0,5.0,11098
247177,2018,4.7,5.0,4.0,11098
247133,2019,5.0,5.0,5.0,11098
247067,2018,5.0,5.0,5.0,11098
247072,2018,5.0,5.0,5.0,11098
246179,2016,2.0,3.0,1.0,11098
245973,2018,4.7,4.0,5.0,11098
245958,2019,4.7,5.0,4.0,11098
246997,2018,4.0,4.0,4.0,11098
246943,2018,5.0,5.0,5.0,11098
246934,2017,5.0,5.0,5.0,11098
246911,2018,5.0,5.0,5.0,11098
247431,2018,4.7,5.0,4.0,11098
236841,2019,5.0,5.0,5.0,11098
246795,2018,5.0,5.0,5.0,11098
246658,2018,5.0,5.0,5.0,11098
246624,2018,1.3,1.0,1.0,11098
246652,2019,4.7,5.0,4.0,11098
246621,2018,4.7,5.0,4.0,11098
245443,2019,4.3,4.0,4.0,11098
246548,2018,5.0,5.0,5.0,11098
245358,2018,5.0,5.0,5.0,11098
246524,2018,5.0,5.0,5.0,11098
246516,2018,5.0,5.0,5.0,11098
246511,2017,4.0,4.0,3.0,11098
241202,2018,5.0,5.0,5.0,11098
246443,2018,5.0,5.0,5.0,11098
246379,2018,2.3,3.0,2.0,11098
246196,2018,1.0,1.0,1.0,11098
245851,2018,4.3,4.0,4.0,11098
245448,2018,4.7,5.0,4.0,11098
246277,2018,5.0,5.0,5.0,11098
246588,2018,4.7,4.0,5.0,11098
242138,2018,5.0,5.0,5.0,11098
245591,2018,5.0,5.0,5.0,11098
245708,2018,1.0,1.0,1.0,11098
245565,2017,5.0,5.0,5.0,11098
246299,2018,5.0,5.0,5.0,11098
245403,2018,5.0,5.0,5.0,11098
245389,2018,5.0,5.0,5.0,11098
245306,2018,4.7,5.0,4.0,11098
245155,2018,5.0,5.0,5.0,11098
235895,2018,5.0,5.0,5.0,11098
244584,2018,5.0,5.0,5.0,11098
246295,2018,5.0,5.0,5.0,11098
245621,2018,4.0,4.0,4.0,11098
241631,2018,4.0,4.0,4.0,11098
246679,2018,5.0,5.0,5.0,11098
244027,2018,5.0,5.0,5.0,11098
243706,2017,1.0,1.0,1.0,11098
243499,2017,5.0,5.0,5.0,11098
243479,2017,4.3,5.0,3.0,11098
242939,2018,4.7,5.0,4.0,11098
242245,2018,5.0,5.0,5.0,11098
244431,2018,4.7,4.0,5.0,11098
244467,2018,5.0,5.0,5.0,11098
232746,2018,3.7,3.0,4.0,11098
234912,2018,5.0,5.0,5.0,11098
240927,2017,5.0,5.0,5.0,11098
244343,2018,4.7,5.0,4.0,11098
244315,2018,4.7,4.0,5.0,11098
237168,2018,5.0,5.0,5.0,11098
244218,2018,5.0,5.0,5.0,11098
244113,2018,5.0,5.0,5.0,11098
244070,2018,5.0,5.0,5.0,11098
244872,2017,4.7,5.0,5.0,11098
243981,2018,5.0,5.0,5.0,11098
246291,2017,4.7,4.0,5.0,11098
245468,2018,5.0,5.0,5.0,11098
243766,2017,5.0,5.0,5.0,11098
235639,2018,5.0,5.0,5.0,11098
238356,2018,5.0,5.0,5.0,11098
232478,2018,5.0,5.0,5.0,11098
232399,2018,5.0,5.0,5.0,11098
244005,2018,5.0,5.0,5.0,11098
243559,2017,5.0,5.0,5.0,11098
246183,2018,1.3,1.0,2.0,11098
233047,2017,4.7,5.0,4.0,11098
240003,2017,3.0,4.0,2.0,11098
243489,2017,4.7,5.0,4.0,11098
233461,2018,5.0,5.0,5.0,11098
233371,2017,4.7,4.0,5.0,11098
243482,2018,5.0,5.0,5.0,11098
246490,2017,5.0,5.0,5.0,11098
241683,2018,5.0,5.0,5.0,11098
241335,2018,4.7,4.0,5.0,11098
245045,2017,5.0,5.0,5.0,11098
241809,2018,5.0,5.0,5.0,11098
241792,2018,5.0,5.0,5.0,11098
232291,2017,5.0,5.0,5.0,11098
241711,2018,5.0,5.0,5.0,11098
241681,2017,5.0,5.0,5.0,11098
242328,2016,5.0,5.0,5.0,11098
244059,2017,5.0,5.0,5.0,11098
239931,2017,5.0,5.0,5.0,11098
238809,2017,5.0,5.0,5.0,11098
238835,2018,4.3,5.0,3.0,11098
238781,2018,4.7,5.0,4.0,11098
236411,2017,1.3,2.0,1.0,11098
239985,2017,5.0,5.0,5.0,11098
243416,2017,5.0,5.0,5.0,11098
243403,2018,4.7,4.0,5.0,11098
243337,2018,4.7,4.0,5.0,11098
243027,2018,5.0,5.0,5.0,11098
242906,2017,5.0,5.0,5.0,11098
242425,2017,4.7,5.0,4.0,11098
241659,2017,5.0,5.0,5.0,11098
242841,2017,4.3,4.0,4.0,11098
242893,2017,5.0,5.0,5.0,11098
243438,2017,4.3,4.0,4.0,11098
243708,2015,5.0,5.0,5.0,11098
242807,2017,4.7,4.0,5.0,11098
243715,2018,5.0,5.0,5.0,11098
242935,2016,5.0,5.0,5.0,11098
242739,2018,5.0,5.0,5.0,11098
242727,2017,5.0,5.0,5.0,11098
242713,2017,4.7,5.0,4.0,11098
242672,2018,5.0,5.0,5.0,11098
242689,2017,5.0,5.0,5.0,11098
242297,2018,5.0,5.0,5.0,11098
246472,2018,5.0,5.0,5.0,11098
242258,2018,4.7,4.0,5.0,11098
246479,2018,5.0,5.0,5.0,11098
246481,2017,5.0,5.0,5.0,11098
235434,2018,4.7,5.0,4.0,11098
242945,2016,4.7,4.0,5.0,11098
242097,2016,5.0,5.0,5.0,11098
246361,2017,5.0,5.0,5.0,11098
242072,2017,4.3,5.0,3.0,11098
242065,2017,5.0,5.0,5.0,11098
235421,2017,5.0,5.0,5.0,11098
245256,2016,4.7,4.0,5.0,11098
243443,2016,5.0,5.0,5.0,11098
241842,2017,5.0,5.0,5.0,11098
243444,2017,5.0,5.0,5.0,11098
241818,2017,5.0,5.0,5.0,11098
241785,2015,3.3,4.0,1.0,11098
241756,2017,5.0,5.0,5.0,11098
241732,2016,5.0,5.0,5.0,11098
243255,2016,4.3,4.0,4.0,11098
241709,2017,5.0,5.0,5.0,11098
241708,2016,5.0,5.0,5.0,11098
241671,2017,5.0,5.0,5.0,11098
241666,2017,5.0,5.0,5.0,11098
235418,2017,5.0,5.0,5.0,11098
241660,2017,5.0,5.0,5.0,11098
241653,2015,4.7,5.0,4.0,11098
241644,2017,5.0,5.0,5.0,11098
241582,2016,4.7,4.0,5.0,11098
241646,2017,5.0,5.0,5.0,11098
241638,2016,5.0,5.0,5.0,11098
244793,2016,5.0,5.0,5.0,11098
241632,2016,5.0,5.0,5.0,11098
241625,2017,5.0,5.0,5.0,11098
241627,2017,5.0,5.0,5.0,11098
237313,2018,4.7,4.0,5.0,11098
241606,2016,5.0,5.0,5.0,11098
241617,2016,4.3,5.0,4.0,11098
241612,2016,4.3,5.0,3.0,11098
241613,2015,4.3,3.0,5.0,11098
241610,2016,4.7,5.0,4.0,11098
243452,2016,5.0,5.0,5.0,11098
238500,2016,4.0,4.0,4.0,11098
243458,2014,5.0,5.0,5.0,11098
241580,2016,5.0,5.0,5.0,11098
241121,2017,5.0,5.0,5.0,11098
241602,2016,5.0,5.0,5.0,11098
241601,2016,5.0,5.0,5.0,11098
241596,2016,5.0,5.0,5.0,11098
241599,2017,5.0,5.0,5.0,11098
241600,2016,4.3,5.0,3.0,11098
241597,2017,5.0,5.0,5.0,11098
241378,2016,4.7,5.0,4.0,11098
238374,2017,4.7,4.0,5.0,11098
235355,2017,5.0,5.0,5.0,11098
237883,2017,5.0,5.0,5.0,11098
240730,2017,5.0,5.0,5.0,11098
240708,2017,5.0,5.0,5.0,11098
240393,2017,5.0,5.0,5.0,11098
239981,2017,4.3,4.0,4.0,11098
237435,2017,5.0,5.0,5.0,11098
239719,2017,5.0,5.0,5.0,11098
239716,2017,5.0,5.0,5.0,11098
240004,2017,4.3,5.0,3.0,11098
242682,2017,5.0,5.0,5.0,11098
238862,2017,5.0,5.0,5.0,11098
239233,2017,5.0,5.0,5.0,11098
239290,2017,5.0,5.0,5.0,11098
242073,2017,1.0,1.0,1.0,11098
244762,2017,5.0,5.0,5.0,11098
243257,2017,5.0,5.0,5.0,11098
239140,2017,4.0,4.0,4.0,11098
235323,2017,4.7,5.0,4.0,11098
241063,2017,5.0,5.0,5.0,11098
239044,2017,5.0,5.0,5.0,11098
239031,2017,5.0,5.0,5.0,11098
235322,2017,5.0,5.0,5.0,11098
238806,2017,5.0,5.0,5.0,11098
235172,2017,5.0,5.0,5.0,11098
238562,2017,5.0,5.0,5.0,11098
235167,2017,5.0,5.0,5.0,11098
238381,2017,4.7,5.0,4.0,11098
243035,2017,5.0,5.0,5.0,11098
238369,2016,5.0,5.0,5.0,11098
238368,2017,4.7,5.0,4.0,11098
243122,2017,5.0,5.0,5.0,11098
238304,2017,5.0,5.0,5.0,11098
238277,2017,4.0,4.0,4.0,11098
235152,2017,4.7,4.0,5.0,11098
238176,2017,5.0,5.0,5.0,11098
238167,2017,5.0,5.0,5.0,11098
237673,2017,5.0,5.0,5.0,11098
237693,2017,5.0,5.0,5.0,11098
237675,2017,4.0,4.0,4.0,11098
237665,2017,5.0,5.0,5.0,11098
237445,2017,5.0,5.0,5.0,11098
237968,2016,5.0,5.0,5.0,11098
237489,2017,4.7,5.0,4.0,11098
237456,2017,4.7,4.0,5.0,11098
245084,2017,3.7,5.0,1.0,11098
237376,2017,5.0,5.0,5.0,11098
243455,2016,3.0,3.0,2.0,11098
236973,2017,5.0,5.0,5.0,11098
236847,2016,5.0,5.0,5.0,11098
236886,2017,5.0,5.0,5.0,11098
236799,2016,5.0,5.0,5.0,11098
236875,2016,5.0,5.0,5.0,11098
243456,2016,3.7,3.0,4.0,11098
236848,2015,3.3,4.0,2.0,11098
236836,2016,4.7,4.0,5.0,11098
236828,2016,4.3,4.0,4.0,11098
236826,2016,4.7,4.0,5.0,11098
236825,2015,5.0,5.0,5.0,11098
241488,2016,5.0,5.0,5.0,11098
236795,2017,5.0,5.0,5.0,11098
235896,2015,5.0,5.0,5.0,11098
236811,2016,5.0,5.0,5.0,11098
236314,2016,5.0,5.0,5.0,11098
240252,2017,5.0,5.0,5.0,11098
236783,2017,5.0,5.0,5.0,11098
236780,2015,5.0,5.0,5.0,11098
236769,2017,5.0,5.0,5.0,11098
236761,2014,5.0,5.0,5.0,11098
243460,2016,5.0,5.0,5.0,11098
236755,2016,5.0,5.0,5.0,11098
236708,2017,3.3,4.0,2.0,11098
236674,2017,5.0,5.0,5.0,11098
236647,2016,4.7,5.0,4.0,11098
236639,2017,5.0,5.0,5.0,11098
236646,2017,4.7,5.0,4.0,11098
236602,2017,5.0,5.0,5.0,11098
236596,2015,4.0,5.0,3.0,11098
236532,2017,5.0,5.0,5.0,11098
236519,2017,4.7,5.0,4.0,11098
235042,2017,5.0,5.0,5.0,11098
236404,2015,5.0,5.0,5.0,11098
236282,2017,5.0,5.0,5.0,11098
234975,2017,5.0,5.0,5.0,11098
236273,2017,5.0,5.0,5.0,11098
236149,2017,4.7,5.0,4.0,11098
234688,2017,5.0,5.0,5.0,11098
236027,2017,5.0,5.0,5.0,11098
236017,2017,5.0,5.0,5.0,11098
235985,2017,4.7,5.0,4.0,11098
234687,2016,5.0,5.0,5.0,11098
235943,2017,4.7,5.0,4.0,11098
235868,2017,5.0,5.0,5.0,11098
234595,2017,5.0,5.0,5.0,11098
235782,2016,5.0,5.0,5.0,11098
234563,2017,5.0,5.0,5.0,11098
235854,2017,5.0,5.0,5.0,11098
235849,2017,5.0,5.0,5.0,11098
235848,2017,5.0,5.0,5.0,11098
235842,2017,5.0,5.0,5.0,11098
235839,2016,4.7,5.0,4.0,11098
234553,2017,5.0,5.0,5.0,11098
235834,2017,5.0,5.0,5.0,11098
235831,2016,5.0,5.0,5.0,11098
235826,2017,5.0,5.0,5.0,11098
235825,2016,5.0,5.0,5.0,11098
235819,2017,4.7,4.0,5.0,11098
235798,2017,4.7,5.0,4.0,11098
234403,2017,5.0,5.0,5.0,11098
234368,2017,4.7,5.0,4.0,11098
235765,2016,5.0,5.0,5.0,11098
235749,2016,5.0,5.0,5.0,11098
235714,2016,5.0,5.0,5.0,11098
235366,2016,5.0,5.0,5.0,11098
235314,2017,5.0,5.0,5.0,11098
235273,2017,5.0,5.0,5.0,11098
235286,2017,5.0,5.0,5.0,11098
233408,2016,5.0,5.0,5.0,11098
234295,2015,5.0,5.0,5.0,11098
235109,2017,5.0,5.0,5.0,11098
244556,2016,4.7,5.0,4.0,11098
234983,2016,5.0,5.0,5.0,11098
234982,2016,4.7,5.0,4.0,11098
234896,2016,5.0,5.0,5.0,11098
234908,2016,5.0,5.0,5.0,11098
234907,2016,5.0,5.0,5.0,11098
244683,2016,4.7,5.0,4.0,11098
234686,2016,5.0,5.0,5.0,11098
234107,2016,5.0,5.0,5.0,11098
234652,2016,5.0,5.0,5.0,11098
234647,2016,5.0,5.0,5.0,11098
234453,2016,4.3,5.0,3.0,11098
234428,2016,4.3,5.0,3.0,11098
233853,2016,4.3,4.0,5.0,11098
234418,2016,5.0,5.0,5.0,11098
234363,2016,5.0,5.0,5.0,11098
234402,2016,5.0,5.0,5.0,11098
234401,2016,4.7,4.0,5.0,11098
233825,2016,3.7,5.0,1.0,11098
234354,2016,5.0,5.0,5.0,11098
234388,2016,4.3,5.0,3.0,11098
234387,2015,5.0,5.0,5.0,11098
234386,2016,5.0,5.0,5.0,11098
233806,2016,4.3,5.0,4.0,11098
234367,2016,4.7,4.0,5.0,11098
234356,2016,4.7,4.0,5.0,11098
